transaction_id,account_number,amount,transaction_type,transaction_mode,description,transaction_date
TXN030776,ACC00001064,65797.51,Debit,NEFT,Investment in Mutual Funds,2025-11-18 03:25:52
TXN030777,ACC00001064,78318.58,Debit,NEFT,Investment in Mutual Funds,2026-07-15 16:49:28
TXN030778,ACC00001064,82513.63,Debit,NEFT,Investment in Mutual Funds,2026-06-24 16:25:18
TXN030779,ACC00001064,15687.36,Debit,ATM,ATM Withdrawal,2026-04-03 02:57:46
TXN030780,ACC00001064,3014.34,Credit,NEFT,Interest Credit,2025-06-14 22:31:10
TXN030781,ACC00001064,93356.39,Credit,NEFT,Salary Credit,2024-08-13 16:32:23
TXN030782,ACC00001064,84607.6,Credit,NEFT,Salary Credit,2026-03-02 08:41:16
TXN030783,ACC00001064,1887.18,Debit,ATM,ATM Withdrawal,2026-06-10 18:01:55
TXN030784,ACC00001064,30433.03,Debit,NEFT,Loan EMI Payment,2026-05-02 10:17:16
TXN030785,ACC00001064,11009.92,Debit,NEFT,Loan EMI Payment,2026-02-01 19:49:06
TXN030786,ACC00001064,33286.85,Debit,NEFT,Insurance Premium Payment,2024-08-25 20:35:47
TXN030787,ACC00001064,2976.54,Credit,UPI,Refund,2025-01-21 00:01:41
TXN030788,ACC00001064,42072.79,Debit,ATM,ATM Withdrawal,2025-10-16 11:14:16
TXN030789,ACC00001064,1874.08,Credit,NEFT,Interest Credit,2025-07-10 11:15:04
TXN030790,ACC00001064,59469.59,Debit,NEFT,Investment in Mutual Funds,2024-11-16 04:05:19
TXN030791,ACC00001064,69885.66,Credit,NEFT,Salary Credit,2026-01-27 20:59:13
TXN030792,ACC00001064,19334.91,Debit,NEFT,Loan EMI Payment,2025-05-13 10:45:00
TXN030793,ACC00001064,94444.56,Debit,NEFT,Loan EMI Payment,2025-11-06 14:13:46
TXN030794,ACC00001064,74286.4,Credit,NEFT,Salary Credit,2026-05-21 07:34:49
TXN030795,ACC00001064,143730.65,Credit,NEFT,Salary Credit,2025-02-28 20:42:46
TXN030796,ACC00001065,56539.16,Credit,NEFT,Salary Credit,2026-06-04 00:32:54
TXN030797,ACC00001065,3435.92,Debit,ATM,ATM Withdrawal,2025-01-02 01:18:28
TXN030798,ACC00001065,109807.67,Credit,NEFT,Salary Credit,2026-07-09 21:53:55
TXN030799,ACC00001065,16950.15,Credit,Cash,Cash Deposit,2026-05-22 08:42:07
TXN030800,ACC00001065,2973.85,Debit,UPI,Utility Bill Payment,2025-12-25 17:48:03
TXN030801,ACC00001065,24347.72,Debit,NEFT,Investment in Mutual Funds,2025-08-21 17:09:08
TXN030802,ACC00001065,18056.34,Debit,ATM,ATM Withdrawal,2025-07-27 11:18:11
TXN030803,ACC00001065,13592.07,Debit,UPI,Grocery,2025-02-17 21:26:29
TXN030804,ACC00001065,19660.84,Debit,UPI,Restaurant Payment,2025-12-28 15:49:50
TXN030805,ACC00001065,63223.32,Credit,NEFT,Salary Credit,2025-02-11 23:07:05
TXN030806,ACC00001065,853.07,Credit,NEFT,Interest Credit,2026-06-03 03:37:35
TXN030807,ACC00001065,40226.19,Credit,Cash,Cash Deposit,2025-04-14 15:02:29
TXN030808,ACC00001065,3172.82,Credit,UPI,Refund,2026-06-01 15:20:59
TXN030809,ACC00001065,23283.07,Credit,Cash,Cash Deposit,2025-07-05 17:51:09
TXN030810,ACC00001065,93831.46,Debit,NEFT,Investment in Mutual Funds,2025-09-07 05:39:25
TXN030811,ACC00001065,5002.62,Debit,UPI,Grocery,2025-02-21 16:27:09
TXN030812,ACC00001065,14688.62,Debit,UPI,Restaurant Payment,2025-05-15 08:18:25
TXN030813,ACC00001065,37388.32,Debit,NEFT,Loan EMI Payment,2026-02-21 04:25:09
TXN030814,ACC00001065,4479.53,Credit,NEFT,Interest Credit,2026-05-07 22:49:01
TXN030815,ACC00001065,48948.94,Debit,UPI,Online Shopping,2026-07-12 01:03:07
TXN030816,ACC00001065,58808.58,Debit,NEFT,Loan EMI Payment,2026-06-14 06:40:00
TXN030817,ACC00001065,105881.31,Credit,NEFT,Salary Credit,2025-07-11 00:56:42
TXN030818,ACC00001065,6506.66,Debit,UPI,Grocery,2025-06-02 08:50:29
TXN030819,ACC00001065,5328.41,Debit,UPI,Utility Bill Payment,2024-09-28 17:45:12
TXN030820,ACC00001065,49824.22,Debit,ATM,ATM Withdrawal,2025-02-28 16:35:50
TXN030821,ACC00001066,13067.28,Debit,UPI,Grocery,2026-04-19 18:37:36
TXN030822,ACC00001066,25197.62,Credit,Cash,Cash Deposit,2024-10-04 22:57:01
TXN030823,ACC00001066,28356.46,Debit,NEFT,Insurance Premium Payment,2025-09-01 11:25:17
TXN030824,ACC00001066,2393.04,Debit,UPI,Utility Bill Payment,2025-08-31 15:53:38
TXN030825,ACC00001066,40017.58,Debit,NEFT,Insurance Premium Payment,2025-09-04 08:32:50
TXN030826,ACC00001066,2286.55,Credit,NEFT,Interest Credit,2026-02-17 20:13:14
TXN030827,ACC00001066,8950.2,Credit,Cash,Cash Deposit,2026-03-06 03:39:37
TXN030828,ACC00001066,67081.12,Debit,NEFT,Loan EMI Payment,2025-07-11 12:14:10
TXN030829,ACC00001066,77012.5,Debit,NEFT,Investment in Mutual Funds,2024-08-11 07:53:01
TXN030830,ACC00001066,91750.1,Debit,NEFT,Loan EMI Payment,2025-11-23 08:57:51
TXN030831,ACC00001066,16567.0,Credit,Cash,Cash Deposit,2026-04-10 13:10:03
TXN030832,ACC00001066,44353.29,Debit,NEFT,Investment in Mutual Funds,2025-03-20 11:05:09
TXN030833,ACC00001066,3309.14,Credit,NEFT,Interest Credit,2026-04-24 13:27:04
TXN030834,ACC00001066,41918.43,Debit,ATM,ATM Withdrawal,2025-02-06 21:25:33
TXN030835,ACC00001066,24332.7,Debit,ATM,ATM Withdrawal,2025-06-06 15:23:55
TXN030836,ACC00001066,19667.93,Debit,UPI,Restaurant Payment,2025-07-09 13:00:25
TXN030837,ACC00001066,45038.48,Debit,ATM,ATM Withdrawal,2025-07-15 16:00:20
TXN030838,ACC00001066,1810.38,Credit,NEFT,Interest Credit,2025-05-06 02:25:10
TXN030839,ACC00001066,127909.86,Credit,NEFT,Salary Credit,2025-05-18 11:15:15
TXN030840,ACC00001066,12745.68,Debit,UPI,Restaurant Payment,2025-02-23 23:54:23
TXN030841,ACC00001066,45628.78,Debit,NEFT,Loan EMI Payment,2026-05-02 19:38:53
TXN030842,ACC00001066,16847.73,Credit,Cash,Cash Deposit,2026-06-12 15:22:55
TXN030843,ACC00001066,9958.19,Debit,UPI,Online Shopping,2024-09-04 15:37:48
TXN030844,ACC00001066,116836.41,Credit,NEFT,Salary Credit,2025-08-05 22:23:53
TXN030845,ACC00001066,159.35,Credit,NEFT,Interest Credit,2025-04-28 13:53:33
TXN030846,ACC00001067,107141.13,Credit,NEFT,Salary Credit,2026-02-28 19:27:05
TXN030847,ACC00001067,66774.89,Debit,NEFT,Investment in Mutual Funds,2025-02-24 05:45:37
TXN030848,ACC00001067,5405.2,Credit,UPI,Refund,2026-02-05 04:21:19
TXN030849,ACC00001067,14198.3,Debit,ATM,ATM Withdrawal,2025-08-07 05:34:31
TXN030850,ACC00001067,48630.32,Credit,NEFT,Salary Credit,2025-12-15 11:05:50
TXN030851,ACC00001067,49014.13,Debit,UPI,Online Shopping,2025-10-22 20:36:41
TXN030852,ACC00001067,87833.87,Credit,NEFT,Salary Credit,2025-07-10 10:00:16
TXN030853,ACC00001067,74312.97,Credit,NEFT,Salary Credit,2024-11-15 09:01:43
TXN030854,ACC00001067,13985.22,Debit,UPI,Grocery,2025-10-23 11:48:24
TXN030855,ACC00001067,6609.53,Credit,UPI,Refund,2025-04-09 07:54:44
TXN030856,ACC00001067,64293.82,Debit,NEFT,Loan EMI Payment,2025-03-09 17:55:57
TXN030857,ACC00001067,25555.61,Debit,NEFT,Loan EMI Payment,2026-07-20 13:29:30
TXN030858,ACC00001067,8313.35,Credit,UPI,Refund,2025-03-24 10:14:54
TXN030859,ACC00001067,28660.12,Debit,ATM,ATM Withdrawal,2025-01-09 06:50:18
TXN030860,ACC00001067,10454.07,Debit,NEFT,Loan EMI Payment,2025-11-20 06:37:41
TXN030861,ACC00001067,38550.66,Credit,Cash,Cash Deposit,2026-05-28 00:31:01
TXN030862,ACC00001067,13267.27,Debit,UPI,Online Shopping,2026-05-20 07:02:12
TXN030863,ACC00001067,6342.18,Debit,UPI,Restaurant Payment,2026-03-26 15:20:13
TXN030864,ACC00001067,62454.63,Debit,NEFT,Loan EMI Payment,2026-03-03 06:54:02
TXN030865,ACC00001067,99517.57,Debit,NEFT,Investment in Mutual Funds,2025-09-09 12:46:10
TXN030866,ACC00001067,15479.58,Debit,NEFT,Insurance Premium Payment,2025-09-20 01:36:07
TXN030867,ACC00001067,6349.37,Debit,UPI,Grocery,2025-10-08 05:07:09
TXN030868,ACC00001067,40796.99,Debit,UPI,Online Shopping,2026-01-31 16:19:17
TXN030869,ACC00001067,20075.55,Debit,UPI,Online Shopping,2026-04-23 18:22:04
TXN030870,ACC00001067,49942.13,Debit,UPI,Online Shopping,2025-04-14 02:41:14
TXN030871,ACC00001067,4042.68,Credit,UPI,Refund,2024-09-07 08:07:45
TXN030872,ACC00001067,8780.08,Debit,UPI,Grocery,2025-09-09 12:21:44
TXN030873,ACC00001067,24138.22,Debit,UPI,Online Shopping,2026-04-02 12:11:42
TXN030874,ACC00001067,4363.21,Debit,UPI,Utility Bill Payment,2026-04-17 10:31:57
TXN030875,ACC00001067,10954.56,Debit,UPI,Online Shopping,2024-09-26 15:58:06
TXN030876,ACC00001067,3606.62,Debit,UPI,Online Shopping,2024-08-19 08:28:03
TXN030877,ACC00001067,3600.54,Debit,UPI,Restaurant Payment,2025-11-09 02:11:47
TXN030878,ACC00001067,4589.12,Debit,UPI,Online Shopping,2025-06-02 22:41:47
TXN030879,ACC00001067,36222.58,Debit,NEFT,Insurance Premium Payment,2026-06-19 07:30:32
TXN030880,ACC00001067,76805.35,Debit,NEFT,Loan EMI Payment,2024-12-29 02:05:12
TXN030881,ACC00001067,45726.46,Debit,UPI,Online Shopping,2024-09-24 12:32:37
TXN030882,ACC00001067,49306.77,Credit,NEFT,Salary Credit,2026-06-22 13:54:28
TXN030883,ACC00001067,12278.06,Debit,UPI,Grocery,2024-08-16 22:43:28
TXN030884,ACC00001067,11177.78,Debit,NEFT,Investment in Mutual Funds,2025-06-13 09:13:23
TXN030885,ACC00001067,5931.08,Debit,UPI,Restaurant Payment,2025-07-23 05:58:56
TXN030886,ACC00001067,8396.94,Credit,UPI,Refund,2026-06-25 17:35:58
TXN030887,ACC00001067,6341.7,Debit,UPI,Restaurant Payment,2025-08-28 14:20:49
TXN030888,ACC00001067,1925.92,Credit,NEFT,Interest Credit,2025-04-19 12:41:58
TXN030889,ACC00001067,5188.08,Debit,UPI,Utility Bill Payment,2026-01-07 06:40:39
TXN030890,ACC00001067,10541.27,Debit,ATM,ATM Withdrawal,2025-12-30 05:04:40
TXN030891,ACC00001067,49494.93,Debit,ATM,ATM Withdrawal,2026-01-22 03:30:41
TXN030892,ACC00001067,31270.23,Debit,NEFT,Loan EMI Payment,2026-07-06 02:16:45
TXN030893,ACC00001067,40845.43,Debit,NEFT,Investment in Mutual Funds,2024-10-11 05:45:37
TXN030894,ACC00001067,6289.78,Debit,UPI,Grocery,2026-03-26 16:29:31
TXN030895,ACC00001067,2188.53,Credit,UPI,Refund,2025-09-05 06:40:41
TXN030896,ACC00001068,78165.58,Credit,NEFT,Salary Credit,2026-03-26 23:07:15
TXN030897,ACC00001068,8758.62,Debit,UPI,Online Shopping,2025-09-13 17:28:22
TXN030898,ACC00001068,7504.19,Debit,UPI,Utility Bill Payment,2024-12-06 20:28:23
TXN030899,ACC00001068,5876.35,Credit,Cash,Cash Deposit,2025-06-07 18:03:49
TXN030900,ACC00001068,81572.02,Debit,NEFT,Loan EMI Payment,2025-07-01 23:27:03
TXN030901,ACC00001068,39651.05,Credit,Cash,Cash Deposit,2025-12-30 13:49:26
TXN030902,ACC00001068,2738.54,Credit,NEFT,Interest Credit,2024-12-26 00:17:33
TXN030903,ACC00001068,2576.24,Debit,UPI,Restaurant Payment,2025-11-05 04:22:34
TXN030904,ACC00001068,3980.02,Debit,UPI,Online Shopping,2024-10-08 23:53:48
TXN030905,ACC00001068,14343.26,Debit,NEFT,Loan EMI Payment,2026-01-29 15:01:27
TXN030906,ACC00001068,14765.16,Debit,UPI,Grocery,2025-06-24 17:21:09
TXN030907,ACC00001068,14489.48,Debit,NEFT,Insurance Premium Payment,2025-02-19 11:21:13
TXN030908,ACC00001068,8397.29,Debit,UPI,Utility Bill Payment,2025-03-31 02:35:08
TXN030909,ACC00001068,32568.15,Debit,NEFT,Loan EMI Payment,2025-01-22 12:53:01
TXN030910,ACC00001068,7293.79,Debit,UPI,Restaurant Payment,2024-07-27 10:01:31
TXN030911,ACC00001068,45057.19,Debit,NEFT,Insurance Premium Payment,2024-10-21 15:56:07
TXN030912,ACC00001068,2706.93,Debit,UPI,Utility Bill Payment,2025-06-08 01:10:21
TXN030913,ACC00001068,15154.84,Debit,ATM,ATM Withdrawal,2026-02-03 10:26:02
TXN030914,ACC00001068,44639.56,Debit,ATM,ATM Withdrawal,2025-12-09 23:46:14
TXN030915,ACC00001068,47946.91,Debit,ATM,ATM Withdrawal,2026-03-13 05:44:02
TXN030916,ACC00001068,12914.6,Debit,NEFT,Insurance Premium Payment,2025-10-07 18:20:12
TXN030917,ACC00001068,1249.51,Debit,NEFT,Insurance Premium Payment,2025-12-23 01:54:44
TXN030918,ACC00001068,24451.73,Debit,NEFT,Investment in Mutual Funds,2024-09-21 15:00:44
TXN030919,ACC00001068,95138.39,Debit,NEFT,Loan EMI Payment,2026-03-23 20:46:58
TXN030920,ACC00001068,4181.45,Debit,UPI,Restaurant Payment,2025-09-15 07:02:34
TXN030921,ACC00001069,41088.38,Debit,NEFT,Insurance Premium Payment,2025-02-08 19:15:18
TXN030922,ACC00001069,5106.26,Credit,UPI,Refund,2025-01-18 00:53:50
TXN030923,ACC00001069,11918.74,Debit,NEFT,Insurance Premium Payment,2026-04-21 15:54:34
TXN030924,ACC00001069,1086.13,Debit,ATM,ATM Withdrawal,2026-01-29 02:19:56
TXN030925,ACC00001069,99623.29,Credit,NEFT,Salary Credit,2025-10-12 18:18:10
TXN030926,ACC00001069,37134.83,Debit,ATM,ATM Withdrawal,2026-05-14 10:02:31
TXN030927,ACC00001069,1363.02,Credit,NEFT,Interest Credit,2025-04-23 13:59:56
TXN030928,ACC00001069,15309.38,Debit,NEFT,Loan EMI Payment,2024-11-12 22:27:08
TXN030929,ACC00001069,22830.16,Debit,ATM,ATM Withdrawal,2026-05-06 02:24:48
TXN030930,ACC00001069,613.85,Credit,NEFT,Interest Credit,2025-06-08 04:16:59
TXN030931,ACC00001070,19128.63,Debit,UPI,Grocery,2026-07-17 13:22:42
TXN030932,ACC00001070,34920.26,Debit,NEFT,Insurance Premium Payment,2026-07-24 15:59:42
TXN030933,ACC00001070,40313.1,Debit,NEFT,Loan EMI Payment,2024-12-11 10:07:19
TXN030934,ACC00001070,7573.3,Credit,Cash,Cash Deposit,2024-12-22 23:32:17
TXN030935,ACC00001070,4132.71,Credit,NEFT,Interest Credit,2026-01-16 13:31:39
TXN030936,ACC00001070,4538.94,Credit,UPI,Refund,2026-04-30 13:23:11
TXN030937,ACC00001070,89353.29,Credit,NEFT,Salary Credit,2026-05-01 16:52:44
TXN030938,ACC00001070,41336.61,Debit,NEFT,Loan EMI Payment,2024-10-13 12:22:08
TXN030939,ACC00001070,77137.69,Debit,NEFT,Investment in Mutual Funds,2025-06-24 05:03:58
TXN030940,ACC00001070,3580.72,Debit,UPI,Restaurant Payment,2026-07-22 18:36:14
TXN030941,ACC00001071,3203.57,Debit,UPI,Online Shopping,2024-11-10 12:46:09
TXN030942,ACC00001071,7303.79,Debit,UPI,Utility Bill Payment,2025-08-21 06:36:26
TXN030943,ACC00001071,81057.33,Credit,NEFT,Salary Credit,2026-05-24 00:37:48
TXN030944,ACC00001071,22071.65,Credit,Cash,Cash Deposit,2026-01-29 18:26:33
TXN030945,ACC00001071,1813.81,Credit,NEFT,Interest Credit,2024-08-13 20:07:10
TXN030946,ACC00001071,5241.43,Debit,UPI,Restaurant Payment,2026-06-17 08:17:24
TXN030947,ACC00001071,4738.5,Credit,UPI,Refund,2024-11-11 02:26:15
TXN030948,ACC00001071,9814.81,Debit,ATM,ATM Withdrawal,2026-01-06 02:10:18
TXN030949,ACC00001071,64703.63,Debit,NEFT,Loan EMI Payment,2025-11-22 23:41:11
TXN030950,ACC00001071,3541.96,Credit,NEFT,Interest Credit,2024-12-05 04:38:34
TXN030951,ACC00001071,33125.3,Credit,Cash,Cash Deposit,2026-02-13 04:07:57
TXN030952,ACC00001071,8843.08,Credit,UPI,Refund,2026-05-09 18:30:17
TXN030953,ACC00001071,48405.61,Debit,NEFT,Investment in Mutual Funds,2024-09-12 14:37:28
TXN030954,ACC00001071,4838.82,Credit,NEFT,Interest Credit,2024-11-15 05:04:34
TXN030955,ACC00001071,3783.31,Credit,Cash,Cash Deposit,2025-01-22 06:03:08
TXN030956,ACC00001071,6534.94,Debit,UPI,Utility Bill Payment,2026-07-06 09:13:43
TXN030957,ACC00001071,19972.41,Debit,UPI,Restaurant Payment,2025-01-10 20:18:16
TXN030958,ACC00001071,9922.19,Credit,UPI,Refund,2025-01-02 12:41:13
TXN030959,ACC00001071,11599.67,Debit,UPI,Grocery,2024-09-14 19:11:26
TXN030960,ACC00001071,84235.51,Debit,NEFT,Investment in Mutual Funds,2025-04-14 21:48:05
TXN030961,ACC00001071,19365.19,Debit,UPI,Grocery,2026-02-01 12:38:06
TXN030962,ACC00001071,44353.11,Debit,ATM,ATM Withdrawal,2024-08-30 15:57:54
TXN030963,ACC00001071,2499.66,Debit,NEFT,Insurance Premium Payment,2025-07-30 01:15:30
TXN030964,ACC00001071,3071.99,Debit,UPI,Grocery,2024-10-03 03:46:07
TXN030965,ACC00001071,11175.89,Debit,UPI,Restaurant Payment,2025-08-26 16:53:32
TXN030966,ACC00001072,1225.42,Credit,NEFT,Interest Credit,2025-08-26 06:26:35
TXN030967,ACC00001072,1903.5,Debit,UPI,Utility Bill Payment,2025-09-08 20:30:27
TXN030968,ACC00001072,36422.33,Debit,NEFT,Insurance Premium Payment,2025-01-08 12:18:59
TXN030969,ACC00001072,2920.61,Debit,UPI,Utility Bill Payment,2025-08-05 01:54:26
TXN030970,ACC00001072,43134.58,Credit,Cash,Cash Deposit,2026-05-02 10:46:53
TXN030971,ACC00001072,9683.52,Debit,UPI,Utility Bill Payment,2025-12-02 12:12:45
TXN030972,ACC00001072,21385.87,Debit,UPI,Online Shopping,2025-05-11 01:45:43
TXN030973,ACC00001072,6953.13,Debit,UPI,Restaurant Payment,2025-07-27 01:51:40
TXN030974,ACC00001072,6761.56,Credit,Cash,Cash Deposit,2025-01-28 07:40:22
TXN030975,ACC00001072,9009.83,Credit,Cash,Cash Deposit,2024-10-23 06:40:38
TXN030976,ACC00001072,15236.46,Debit,UPI,Restaurant Payment,2026-03-07 15:12:27
TXN030977,ACC00001072,941.28,Debit,UPI,Utility Bill Payment,2025-07-05 16:03:29
TXN030978,ACC00001072,3625.52,Debit,UPI,Restaurant Payment,2026-02-16 01:27:06
TXN030979,ACC00001072,19950.76,Debit,UPI,Online Shopping,2026-02-18 02:04:53
TXN030980,ACC00001072,22293.03,Debit,ATM,ATM Withdrawal,2026-07-24 13:08:53
TXN030981,ACC00001072,32174.95,Debit,ATM,ATM Withdrawal,2025-04-20 14:17:08
TXN030982,ACC00001072,7750.38,Debit,UPI,Restaurant Payment,2025-05-13 14:42:49
TXN030983,ACC00001072,2914.68,Credit,UPI,Refund,2025-08-14 01:40:46
TXN030984,ACC00001072,24616.17,Debit,UPI,Online Shopping,2024-09-29 06:14:46
TXN030985,ACC00001072,53814.44,Debit,NEFT,Investment in Mutual Funds,2024-12-04 02:14:32
TXN030986,ACC00001072,21007.84,Debit,UPI,Online Shopping,2026-06-24 23:57:10
TXN030987,ACC00001072,15410.31,Debit,UPI,Restaurant Payment,2025-11-22 21:07:43
TXN030988,ACC00001072,44945.97,Debit,UPI,Online Shopping,2026-04-11 03:51:24
TXN030989,ACC00001072,4824.44,Debit,UPI,Grocery,2024-08-11 09:11:32
TXN030990,ACC00001072,4845.71,Debit,UPI,Restaurant Payment,2025-03-03 08:22:53
TXN030991,ACC00001073,7916.46,Credit,UPI,Refund,2025-03-14 03:47:13
TXN030992,ACC00001073,9667.92,Debit,UPI,Restaurant Payment,2025-08-21 08:03:53
TXN030993,ACC00001073,2047.38,Credit,UPI,Refund,2025-11-07 04:12:55
TXN030994,ACC00001073,1909.9,Credit,NEFT,Interest Credit,2025-11-17 14:45:19
TXN030995,ACC00001073,36357.16,Debit,UPI,Online Shopping,2025-04-20 17:12:22
TXN030996,ACC00001073,21177.21,Debit,UPI,Online Shopping,2024-10-09 13:03:24
TXN030997,ACC00001073,1681.22,Debit,NEFT,Insurance Premium Payment,2025-02-06 06:39:24
TXN030998,ACC00001073,13103.13,Debit,ATM,ATM Withdrawal,2025-05-27 21:49:10
TXN030999,ACC00001073,39482.69,Debit,UPI,Online Shopping,2025-03-06 18:56:00
TXN031000,ACC00001073,7661.57,Debit,UPI,Utility Bill Payment,2024-09-29 00:10:21
TXN031001,ACC00001074,19397.07,Debit,UPI,Grocery,2025-09-11 13:25:40
TXN031002,ACC00001074,15243.33,Debit,UPI,Grocery,2025-08-05 07:19:17
TXN031003,ACC00001074,2962.05,Credit,NEFT,Interest Credit,2025-09-11 17:30:21
TXN031004,ACC00001074,15596.6,Debit,NEFT,Loan EMI Payment,2025-04-27 12:45:11
TXN031005,ACC00001074,3174.51,Credit,NEFT,Interest Credit,2024-12-12 02:46:49
TXN031006,ACC00001074,5645.43,Credit,UPI,Refund,2026-03-10 05:55:22
TXN031007,ACC00001074,13049.08,Debit,UPI,Restaurant Payment,2025-04-27 14:16:42
TXN031008,ACC00001074,88598.36,Debit,NEFT,Loan EMI Payment,2026-01-27 17:18:34
TXN031009,ACC00001074,79926.18,Credit,NEFT,Salary Credit,2025-04-04 02:23:17
TXN031010,ACC00001074,7503.7,Debit,UPI,Utility Bill Payment,2025-02-16 19:53:14
TXN031011,ACC00001074,26350.59,Debit,UPI,Online Shopping,2025-02-14 17:25:19
TXN031012,ACC00001074,34989.67,Credit,Cash,Cash Deposit,2025-05-07 05:53:54
TXN031013,ACC00001074,35187.75,Credit,Cash,Cash Deposit,2025-04-18 17:25:56
TXN031014,ACC00001074,4698.26,Credit,UPI,Refund,2025-07-04 03:00:56
TXN031015,ACC00001074,30140.57,Debit,NEFT,Investment in Mutual Funds,2025-08-28 16:58:51
TXN031016,ACC00001074,7693.52,Debit,UPI,Restaurant Payment,2026-02-05 09:09:40
TXN031017,ACC00001074,12939.7,Debit,UPI,Restaurant Payment,2025-08-22 13:01:14
TXN031018,ACC00001074,92930.86,Debit,NEFT,Loan EMI Payment,2026-06-21 19:52:29
TXN031019,ACC00001074,3228.36,Debit,UPI,Utility Bill Payment,2025-09-14 01:01:15
TXN031020,ACC00001074,36868.57,Debit,NEFT,Loan EMI Payment,2025-01-15 14:35:24
TXN031021,ACC00001074,2629.21,Credit,Cash,Cash Deposit,2025-06-22 10:49:58
TXN031022,ACC00001074,70298.9,Debit,NEFT,Loan EMI Payment,2024-12-31 16:14:40
TXN031023,ACC00001074,2652.93,Debit,UPI,Utility Bill Payment,2024-08-08 16:33:53
TXN031024,ACC00001074,1970.11,Credit,Cash,Cash Deposit,2025-02-07 11:28:20
TXN031025,ACC00001074,4237.76,Credit,NEFT,Interest Credit,2026-02-24 22:45:43
TXN031026,ACC00001075,7427.0,Debit,UPI,Restaurant Payment,2024-10-04 03:15:23
TXN031027,ACC00001075,78368.18,Debit,NEFT,Investment in Mutual Funds,2024-10-30 22:24:07
TXN031028,ACC00001075,27666.41,Debit,UPI,Online Shopping,2024-08-14 21:26:48
TXN031029,ACC00001075,9444.26,Debit,UPI,Grocery,2025-10-22 19:27:18
TXN031030,ACC00001075,290.0,Credit,NEFT,Interest Credit,2025-10-31 04:16:25
TXN031031,ACC00001075,5609.73,Credit,UPI,Refund,2026-07-20 19:55:12
TXN031032,ACC00001075,37352.29,Debit,ATM,ATM Withdrawal,2025-07-23 18:02:25
TXN031033,ACC00001075,16671.81,Debit,ATM,ATM Withdrawal,2024-12-13 19:59:10
TXN031034,ACC00001075,129820.1,Credit,NEFT,Salary Credit,2026-02-21 00:06:29
TXN031035,ACC00001075,9284.62,Debit,UPI,Utility Bill Payment,2024-11-01 08:35:09
TXN031036,ACC00001075,641.7,Credit,NEFT,Interest Credit,2025-12-21 00:31:54
TXN031037,ACC00001075,40947.2,Debit,NEFT,Insurance Premium Payment,2025-05-15 00:03:06
TXN031038,ACC00001075,12939.67,Debit,UPI,Restaurant Payment,2024-12-08 00:06:48
TXN031039,ACC00001075,81596.79,Credit,NEFT,Salary Credit,2025-06-28 14:30:39
TXN031040,ACC00001075,35408.14,Credit,Cash,Cash Deposit,2025-09-09 14:33:12
TXN031041,ACC00001075,15189.84,Debit,UPI,Grocery,2024-11-30 16:35:45
TXN031042,ACC00001075,41516.65,Debit,ATM,ATM Withdrawal,2025-03-11 13:57:14
TXN031043,ACC00001075,32334.19,Debit,NEFT,Insurance Premium Payment,2025-11-04 17:54:57
TXN031044,ACC00001075,31081.26,Debit,NEFT,Insurance Premium Payment,2025-06-06 03:34:07
TXN031045,ACC00001075,90412.81,Credit,NEFT,Salary Credit,2025-05-14 03:06:50
TXN031046,ACC00001075,24747.17,Debit,NEFT,Investment in Mutual Funds,2026-02-02 22:30:13
TXN031047,ACC00001075,11804.0,Debit,NEFT,Insurance Premium Payment,2024-09-06 17:38:47
TXN031048,ACC00001075,79724.89,Debit,NEFT,Investment in Mutual Funds,2025-07-11 19:11:44
TXN031049,ACC00001075,2894.8,Credit,UPI,Refund,2025-07-02 19:11:01
TXN031050,ACC00001075,22408.83,Debit,UPI,Online Shopping,2025-05-02 04:42:21
TXN031051,ACC00001075,17783.36,Debit,ATM,ATM Withdrawal,2025-10-11 15:20:09
TXN031052,ACC00001075,41331.06,Debit,NEFT,Loan EMI Payment,2025-11-04 17:30:47
TXN031053,ACC00001075,2861.79,Credit,NEFT,Interest Credit,2026-03-29 23:48:33
TXN031054,ACC00001075,52437.56,Debit,NEFT,Loan EMI Payment,2026-01-27 12:36:42
TXN031055,ACC00001075,1082.72,Debit,UPI,Utility Bill Payment,2026-01-10 13:42:45
TXN031056,ACC00001075,3171.94,Debit,UPI,Restaurant Payment,2026-03-09 21:02:12
TXN031057,ACC00001075,93992.45,Debit,NEFT,Loan EMI Payment,2024-09-25 04:12:39
TXN031058,ACC00001075,36156.99,Credit,NEFT,Salary Credit,2025-06-03 16:47:02
TXN031059,ACC00001075,22944.37,Credit,Cash,Cash Deposit,2026-01-29 14:06:19
TXN031060,ACC00001075,43018.11,Debit,UPI,Online Shopping,2024-08-01 20:26:55
TXN031061,ACC00001075,96768.57,Debit,NEFT,Loan EMI Payment,2024-11-09 01:14:49
